mode,cohort,replicate,Date Time Point,Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
agonist,2,2,48:37.7,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,O6,0,0,,,2.5,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,48:38.7,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,O5,0,0,,,5,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,48:39.1,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,O4,0,0,,,12.5,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,48:39.6,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,O3,0,0,,,25,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,48:40.1,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,O2,0,0,,,45,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,49:59.0,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J17,0,0,,,2.5,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,49:59.5,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J16,0,0,,,5,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,49:59.9,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J15,0,0,,,12.5,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,50:00.4,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J14,0,0,,,25,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,50:00.9,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J13,0,0,,,45,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,54:18.3,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,D13,0,0,,,45,0,62.698,92.705,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,54:18.8,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,D14,0,0,,,25,0,62.698,92.705,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,54:19.3,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,D15,0,0,,,12.5,0,62.698,92.705,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,54:19.7,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,D16,0,0,,,5,0,62.698,92.705,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,54:20.2,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,D17,0,0,,,2.5,0,62.698,92.705,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,55:41.6,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,H13,0,0,,,45,0,75.375,72.937,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.81746 ft: 5.52226
agonist,2,2,55:41.7,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,H14,0,0,,,25,0,75.375,72.937,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.81746 ft: 5.52226
agonist,2,2,55:41.8,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,H15,0,0,,,12.5,0,75.375,72.937,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.81746 ft: 5.52226
agonist,2,2,55:41.8,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,H16,0,0,,,5,0,75.375,72.937,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.81746 ft: 5.52226
agonist,2,2,55:41.9,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,H17,0,0,,,2.5,0,75.375,72.937,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.81746 ft: 5.52226
agonist,2,2,55:49.3,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,O6,0,0,,,2.5,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,55:50.3,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,O5,0,0,,,5,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,55:50.8,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,O4,0,0,,,12.5,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,55:51.2,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,O3,0,0,,,25,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,55:51.7,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,O2,0,0,,,45,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,57:10.1,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[15],CYP2C9_5,Greiner_384PS_781096,J17,0,0,,,2.5,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,57:10.6,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[15],CYP2C9_5,Greiner_384PS_781096,J16,0,0,,,5,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,57:11.1,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[15],CYP2C9_5,Greiner_384PS_781096,J15,0,0,,,12.5,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,57:11.5,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[15],CYP2C9_5,Greiner_384PS_781096,J14,0,0,,,25,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,57:12.0,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[15],CYP2C9_5,Greiner_384PS_781096,J13,0,0,,,45,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,01:39.6,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[18],CYP2C19_3,Greiner_384PS_781096,D13,0,0,,,45,0,62.698,92.705,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,01:40.1,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[18],CYP2C19_3,Greiner_384PS_781096,D14,0,0,,,25,0,62.698,92.705,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,01:40.6,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[18],CYP2C19_3,Greiner_384PS_781096,D15,0,0,,,12.5,0,62.698,92.705,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,01:41.1,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[18],CYP2C19_3,Greiner_384PS_781096,D16,0,0,,,5,0,62.698,92.705,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,01:41.5,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[18],CYP2C19_3,Greiner_384PS_781096,D17,0,0,,,2.5,0,62.698,92.705,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,03:02.9,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,H13,0,0,,,45,0,75.375,72.937,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.81746 ft: 5.52226
agonist,2,2,03:03.0,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,H14,0,0,,,25,0,75.375,72.937,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.81746 ft: 5.52226
agonist,2,2,03:03.1,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,H15,0,0,,,12.5,0,75.375,72.937,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.81746 ft: 5.52226
agonist,2,2,03:03.2,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,H16,0,0,,,5,0,75.375,72.937,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.81746 ft: 5.52226
agonist,2,2,03:03.2,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,H17,0,0,,,2.5,0,75.375,72.937,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.81746 ft: 5.52226
agonist,2,2,03:10.6,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,O6,0,0,,,2.5,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,03:11.6,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,O5,0,0,,,5,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,03:12.1,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,O4,0,0,,,12.5,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,03:12.5,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,O3,0,0,,,25,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,03:13.0,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,O2,0,0,,,45,0,62.762,95.049,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,04:38.1,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[20],CYP2C19_5,Greiner_384PS_781096,J17,0,0,,,2.5,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,04:38.6,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[20],CYP2C19_5,Greiner_384PS_781096,J16,0,0,,,5,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,04:39.1,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[20],CYP2C19_5,Greiner_384PS_781096,J15,0,0,,,12.5,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,04:39.5,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[20],CYP2C19_5,Greiner_384PS_781096,J14,0,0,,,25,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,2,04:40.0,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[20],CYP2C19_5,Greiner_384PS_781096,J13,0,0,,,45,0,63.024,92.739,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,28:19.3,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[3],CYP2B6_3,Greiner_384PS_781096,D13,0,0,,,45,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,28:19.8,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[3],CYP2B6_3,Greiner_384PS_781096,D14,0,0,,,25,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,28:20.3,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[3],CYP2B6_3,Greiner_384PS_781096,D15,0,0,,,12.5,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,28:20.7,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[3],CYP2B6_3,Greiner_384PS_781096,D16,0,0,,,5,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,28:21.2,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[3],CYP2B6_3,Greiner_384PS_781096,D17,0,0,,,2.5,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,29:38.5,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,H13,0,0,,,45,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,29:38.6,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,H14,0,0,,,25,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,29:38.7,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,H15,0,0,,,12.5,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,29:38.7,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,H16,0,0,,,5,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,29:38.8,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,H17,0,0,,,2.5,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,29:46.2,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,O6,0,0,,,2.5,0,62.917,93.694,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,29:48.5,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[4],CYP2B6_4,Greiner_384PS_781096,O2,0,0,,,45,0,62.874,93.694,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,31:04.8,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J17,0,0,,,2.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,31:04.8,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J16,0,0,,,5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,31:04.8,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J15,0,0,,,12.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,31:04.8,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J14,0,0,,,25,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,31:04.8,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[5],CYP2B6_5,Greiner_384PS_781096,J13,0,0,,,45,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,35:05.2,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[8],CYP2C8_3,Greiner_384PS_781096,D13,0,0,,,45,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,35:05.8,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[8],CYP2C8_3,Greiner_384PS_781096,D14,0,0,,,25,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,35:06.2,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[8],CYP2C8_3,Greiner_384PS_781096,D15,0,0,,,12.5,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,35:06.7,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[8],CYP2C8_3,Greiner_384PS_781096,D16,0,0,,,5,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,35:07.2,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[8],CYP2C8_3,Greiner_384PS_781096,D17,0,0,,,2.5,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,36:24.5,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,H13,0,0,,,45,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,36:24.6,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,H14,0,0,,,25,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,36:24.7,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,H15,0,0,,,12.5,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,36:24.7,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,H16,0,0,,,5,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,36:24.8,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,H17,0,0,,,2.5,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,36:32.2,Source Plate[1],DPID_128,384PP_DMSO2,G7,Destination Plate[9],CYP2C8_4,Greiner_384PS_781096,O6,0,0,,,2.5,0,62.874,93.694,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,37:50.1,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J17,0,0,,,2.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,37:50.1,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J16,0,0,,,5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,37:50.1,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J15,0,0,,,12.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,37:50.1,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J14,0,0,,,25,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,37:50.1,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[10],CYP2C8_5,Greiner_384PS_781096,J13,0,0,,,45,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,41:51.4,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,D13,0,0,,,45,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,41:51.9,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,D14,0,0,,,25,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,41:52.4,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,D15,0,0,,,12.5,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,41:52.9,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,D16,0,0,,,5,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,41:53.4,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[13],CYP2C9_3,Greiner_384PS_781096,D17,0,0,,,2.5,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,44:36.7,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,H13,0,0,,,45,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,44:36.8,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,H14,0,0,,,25,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,44:36.9,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,H15,0,0,,,12.5,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,44:36.9,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,H16,0,0,,,5,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,44:37.0,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[14],CYP2C9_4,Greiner_384PS_781096,H17,0,0,,,2.5,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,46:01.8,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[15],CYP2C9_5,Greiner_384PS_781096,J17,0,0,,,2.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,46:01.8,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[15],CYP2C9_5,Greiner_384PS_781096,J16,0,0,,,5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,46:01.8,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[15],CYP2C9_5,Greiner_384PS_781096,J15,0,0,,,12.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,46:01.8,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[15],CYP2C9_5,Greiner_384PS_781096,J14,0,0,,,25,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,46:01.8,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[15],CYP2C9_5,Greiner_384PS_781096,J13,0,0,,,45,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,50:05.8,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[18],CYP2C19_3,Greiner_384PS_781096,D13,0,0,,,45,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,50:06.3,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[18],CYP2C19_3,Greiner_384PS_781096,D14,0,0,,,25,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,50:06.8,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[18],CYP2C19_3,Greiner_384PS_781096,D15,0,0,,,12.5,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,50:07.3,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[18],CYP2C19_3,Greiner_384PS_781096,D16,0,0,,,5,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,50:07.7,Source Plate[1],DPID_128,384PP_DMSO2,H4,Destination Plate[18],CYP2C19_3,Greiner_384PS_781096,D17,0,0,,,2.5,0,63.881,90.449,Percent,DMSO,MM0203001: DFA didn't converge.
agonist,2,3,51:25.6,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,H13,0,0,,,45,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,51:25.7,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,H14,0,0,,,25,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,51:25.8,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,H15,0,0,,,12.5,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,51:25.9,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,H16,0,0,,,5,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,51:26.0,Source Plate[1],DPID_128,384PP_DMSO2,J6,Destination Plate[19],CYP2C19_4,Greiner_384PS_781096,H17,0,0,,,2.5,0,74.493,72.099,Percent,DMSO,MM0202006: Problem calc. eo fc: 1.8218 ft: 5.44068
agonist,2,3,52:51.2,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[20],CYP2C19_5,Greiner_384PS_781096,J17,0,0,,,2.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,52:51.2,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[20],CYP2C19_5,Greiner_384PS_781096,J16,0,0,,,5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
agonist,2,3,52:51.2,Source Plate[1],DPID_128,384PP_DMSO2,H8,Destination Plate[20],CYP2C19_5,Greiner_384PS_781096,J15,0,0,,,12.5,0,0,0,Percent,DMSO,MM0202007: Problem calc. well fluid volume fc: 0 ft: 0
