"X","m0id","m1id","m2id","m3id","spid","aeid","logc","resp","cndx","wllt","apid","rowi","coli","repi","chmn"
262638,122387117,159997088,159531849,207568000,"TP0000815G05",740,-1.52287874528034,101.916572717024,3,"t","ASC0074206",12,14,3,"17-Methyltestosterone"
262654,122392383,159997344,159532105,207568256,"TP0000815H08",740,1.47712125471966,31.9893899204244,5,"t","ASC0074207",15,5,1,"Chlorothalonil"
262655,122392397,159997360,159532121,207568272,"TP0000815H08",740,-0.522878745280338,3.76657824933686,1,"t","ASC0074207",15,20,3,"Chlorothalonil"
262662,122394909,159997472,159532233,207568384,"TP0000816B03",740,0.477121254719662,-1.66189111747851,3,"t","ASC0074211",2,12,1,"Dipentyl phthalate"
262671,122397789,159997616,159532377,207568528,"TP0000816B11",740,0.477121254719662,1.98019801980198,3,"t","ASC0074215",2,12,1,"Bis(2-ethylhexyl)hexanedioate"
262687,122402806,159997872,159532633,207568784,"TP0000816D01",740,-0.522878745280338,-4.96688741721855,5,"t","ASC0074210",6,6,2,"Procymidone"
262703,122407804,159998128,159532889,207569040,"TP0000816E03",740,-0.522878745280338,-3.95415472779369,1,"t","ASC0074211",8,19,2,"Benfluralin"
262705,122408494,159998160,159532921,207569072,"TP0000816E05",740,-0.522878745280338,-3.90070921985816,5,"t","ASC0074212",8,6,2,"Bisphenol AF"
262707,122409165,159998192,159532953,207569104,"TP0000816E07",740,0.477121254719662,-5.5299539170507,3,"t","ASC0074213",8,12,1,"Propiconazole"
262715,122411619,159998320,159533081,207569232,"TP0000816F02",740,-0.522878745280338,0.55187637969095,1,"t","ASC0074210",11,18,1,"Flutolanil"
262716,122411973,159998336,159533097,207569248,"TP0000816F03",740,0.477121254719662,-7.85100286532951,3,"t","ASC0074211",10,12,1,"Phosmet"
262723,122414110,159998448,159533209,207569360,"TP0000816F09",740,-0.522878745280338,5.81186339125224,5,"t","ASC0074214",10,6,2,"Estrone"
262729,122415839,159998544,159533305,207569456,"TP0000816G02",740,-0.522878745280338,-4.96688741721855,5,"t","ASC0074210",13,7,3,"Raloxifene hydrochloride"
262756,122424353,159998976,159533737,207569888,"TP0000817B02",740,1.47712125471966,0.286532951289392,5,"t","ASC0075051",3,7,3,"Diethyl phthalate"
262759,122425432,159999024,159533785,207569936,"TP0000817B05",740,1.47712125471966,7.4492099322799,5,"t","ASC0075053",2,6,2,"Carbendazim"
262765,122427215,159999120,159533881,207570032,"TP0000817B10",740,-0.522878745280338,94.9940405244338,5,"t","ASC0075055",3,7,3,"Testosterone propionate"
262767,122427886,159999152,159533913,207570064,"TP0000817B12",740,0.477121254719662,-0.125156445556946,3,"t","ASC0075056",3,13,2,"Permethrin"
262771,122429301,159999216,159533977,207570128,"TP0000817C04",740,-0.522878745280338,109.350057012543,5,"t","ASC0075052",5,5,1,"Levonorgestrel"
262772,122429315,159999232,159533993,207570144,"TP0000817C04",740,-2.52287874528034,44.811858608894,1,"t","ASC0075052",5,20,3,"Levonorgestrel"
262782,122432495,159999392,159534153,207570304,"TP0000817D01",740,0.477121254719662,0.74498567335243,3,"t","ASC0075051",6,14,3,"Pentachloronitrobenzene"
262791,122435375,159999536,159534297,207570448,"TP0000817D09",740,0.477121254719662,1.54946364719905,3,"t","ASC0075055",6,14,3,"Tebuconazole"
262795,122436790,159999600,159534361,207570512,"TP0000817E01",740,-0.522878745280338,-0.401146131805164,5,"t","ASC0075051",8,6,2,"Raloxifene hydrochloride"
262796,122437107,159999616,159534377,207570528,"TP0000817E02",740,-0.522878745280338,-2.46418338108883,1,"t","ASC0075051",9,18,1,"2,4-Dinitrophenol"
262803,122439262,159999728,159534489,207570640,"TP0000817E08",740,0.477121254719662,3.97694524495677,3,"t","ASC0075054",9,13,2,"Fenarimol"
262816,122443575,159999936,159534697,207570848,"TP0000817F08",740,1.47712125471966,0.749279538904906,5,"t","ASC0075054",11,5,1,"Octylbicycloheptenedicarboximide"
262817,122443589,159999952,159534713,207570864,"TP0000817F08",740,-0.522878745280338,-2.01729106628242,1,"t","ASC0075054",11,20,3,"Octylbicycloheptenedicarboximide"
262827,122446823,160000112,159534873,207571024,"TP0000817G05",740,0.477121254719662,-1.35440180586908,3,"t","ASC0075053",12,14,3,"4-(2-Methylbutan-2-yl)phenol"
262828,122447159,160000128,159534889,207571040,"TP0000817G06",740,-0.522878745280338,105.869074492099,5,"t","ASC0075053",13,7,3,"17beta-Trenbolone"
262829,122447458,160000144,159534905,207571056,"TP0000817G07",740,-2.52287874528034,3.51585014409222,1,"t","ASC0075054",12,19,2,"17alpha-Estradiol"
262831,122448112,160000176,159534937,207571088,"TP0000817G09",740,1.47712125471966,-2.02622169249106,5,"t","ASC0075055",12,6,2,"Octamethylcyclotetrasiloxane"
262848,122453518,160000448,159535209,207571360,"TP0000817H12",740,0.477121254719662,-1.75219023779725,3,"t","ASC0075056",15,13,2,"Acephate"
262872,122461061,160000832,159535593,207571744,"TP0000818C09",740,-1.52287874528034,-2.28050171037629,3,"t","ASC0075061",4,14,3,"Genistein"
262876,122462422,160000896,159535657,207571808,"TP0000818D01",740,-0.522878745280338,102.913907284768,5,"t","ASC0075057",6,6,2,"17beta-Trenbolone"
262878,122463093,160000928,159535689,207571840,"TP0000818D03",740,0.477121254719662,-0.489596083231335,3,"t","ASC0075058",6,12,1,"Flutamide"
262886,122465619,160001056,159535817,207571968,"TP0000818D10",740,-0.698970004336019,0.684150513112886,1,"t","ASC0075061",7,18,1,"Pentachlorophenol"
262901,122470300,160001296,159536057,207572208,"TP0000818E11",740,-0.522878745280338,-1.61740100390407,1,"t","ASC0075062",8,19,2,"Dihexyl phthalate"
262935,122481077,160001840,159536601,207572752,"TP0000818H05",740,-1.52287874528034,2.36406619385343,3,"t","ASC0075059",14,14,3,"Diethylstilbestrol"
262937,122481730,160001872,159536633,207572784,"TP0000818H07",740,-2.52287874528034,2.26830848995461,1,"t","ASC0075060",14,19,2,"17alpha-Ethinylestradiol"
262949,122485563,160002064,159536825,207572976,"TP0000819B06",740,-0.522878745280338,-5.1975051975052,1,"t","ASC0075065",3,18,1,"Benomyl"
262964,122490226,160002304,159537065,207573216,"TP0000819C07",740,-2.52287874528034,-1.37857900318134,1,"t","ASC0075066",4,19,2,"Bisphenol AF"
262975,122493742,160002480,159537241,207573392,"TP0000819D05",740,-0.522878745280338,0.207900207900208,5,"t","ASC0075065",6,6,2,"Bisphenol B"
262990,122498351,160002720,159537481,207573632,"TP0000819E06",740,-0.522878745280338,-1.24740124740125,5,"t","ASC0075065",9,7,3,"Bisphenol A"
262992,122499004,160002752,159537513,207573664,"TP0000819E08",740,-1.52287874528034,82.8207847295864,3,"t","ASC0075066",9,13,2,"17-Methyltestosterone"
262998,122500733,160002848,159537609,207573760,"TP0000819F01",740,-1.52287874528034,-4.46808510638298,3,"t","ASC0075063",10,14,3,"Genistein"
263009,122504266,160003024,159537785,207573936,"TP0000819F11",740,-2.52287874528034,10.9004739336493,1,"t","ASC0075068",10,19,2,"17alpha-Estradiol"
263014,122505981,160003104,159537865,207574016,"TP0000819G04",740,-0.522878745280338,43.3406113537118,5,"t","ASC0075064",13,5,1,"Spironolactone"
263015,122505995,160003120,159537881,207574032,"TP0000819G04",740,-2.52287874528034,3.38427947598252,1,"t","ASC0075064",13,20,3,"Spironolactone"
263018,122507002,160003168,159537929,207574080,"TP0000819G07",740,-2.52287874528034,-0.212089077412513,1,"t","ASC0075066",12,19,2,"Estrone"
263022,122508381,160003232,159537993,207574144,"TP0000819G11",740,0.477121254719662,0.355450236966825,3,"t","ASC0075068",12,12,1,"Malathion"
263076,122525445,160004096,159538857,207575008,"TP0000820D11",740,0.477121254719662,0.36288232244687,3,"t","ASC0075074",6,12,1,"Prochloraz"
263089,122529383,160004304,159539065,207575216,"TP0000820E10",740,-0.522878745280338,41.0179640718563,5,"t","ASC0075073",9,7,3,"17beta-Estradiol"
263093,122530761,160004368,159539129,207575280,"TP0000820F02",740,-2.52287874528034,-1.30607609312891,1,"t","ASC0075069",11,18,1,"Ethylparaben"
263128,122541766,160004928,159539689,207575840,"TP0000820H09",740,-0.522878745280338,0.499001996007984,5,"t","ASC0075073",14,6,2,"Bisphenol B"
263129,122542065,160004944,159539705,207575856,"TP0000820H10",740,-2.52287874528034,-1.09780439121757,1,"t","ASC0075073",15,18,1,"Bisphenol AF"
263136,122544166,160005056,159539817,207575968,"TP0000821B04",740,0.477121254719662,-0.764331210191083,3,"t","ASC0074557",3,13,2,"Propyzamide"
263147,122547771,160005232,159539993,207576144,"TP0000821C02",740,-0.522878745280338,4.26035502958579,1,"t","ASC0074556",5,18,1,"Tetramethrin"
263151,122548829,160005296,159540057,207576208,"TP0000821C05",740,-1.52287874528034,22.0090293453725,3,"t","ASC0074558",4,14,3,"Spironolactone"
263182,122558830,160005792,159540553,207576704,"TP0000821E09",740,-0.522878745280338,108.187919463087,5,"t","ASC0074560",8,6,2,"5alpha-Dihydrotestosterone"
263214,122568791,160006304,159541065,207577216,"TP0000821H01",740,0.477121254719662,-1.06508875739645,3,"t","ASC0074556",14,14,3,"Simazine"
263218,122570224,160006368,159541129,207577280,"TP0000821H05",740,1.47712125471966,-2.70880361173815,5,"t","ASC0074558",14,6,2,"Oxamyl"
263241,122577431,160006736,159541497,207577648,"TP0000822C01",740,0.301029995663981,0.488400488400489,3,"t","ASC0074562",4,14,3,"Abamectin"
263248,122579925,160006848,159541609,207577760,"TP0000822C08",740,-0.522878745280338,-1.12806901128068,5,"t","ASC0074565",5,5,1,"Diethylstilbestrol"
263249,122579939,160006864,159541625,207577776,"TP0000822C08",740,-2.52287874528034,-2.72063702720637,1,"t","ASC0074565",5,20,3,"Diethylstilbestrol"
263251,122580593,160006896,159541657,207577808,"TP0000822C10",740,1.47712125471966,-2.98507462686567,5,"t","ASC0074566",5,7,3,"Ethoprop"
263254,122581672,160006944,159541705,207577856,"TP0000822D01",740,1.47712125471966,12.6984126984127,5,"t","ASC0074562",6,6,2,"Trifluralin"
263264,122584905,160007104,159541865,207578016,"TP0000822D10",740,-2.52287874528034,-0.870646766169155,1,"t","ASC0074566",7,18,1,"Procymidone"
263292,122593845,160007552,159542313,207578464,"TP0000822F11",740,0.477121254719662,5.36585365853658,3,"t","ASC0074567",10,12,1,"Fenitrothion"
263309,122599161,160007824,159542585,207578736,"TP0000822H02",740,-2.52287874528034,53.4798534798535,1,"t","ASC0074562",15,18,1,"17-Methyltestosterone"
263331,122605925,160008176,159542937,207579088,"TP0000823B09",740,-1.52287874528034,96.4429145152037,3,"t","ASC0074572",2,14,3,"5alpha-Dihydrotestosterone"
263332,122606225,160008192,159542953,207579104,"TP0000823B10",740,1.47712125471966,-3.27022375215147,5,"t","ASC0074572",3,7,3,"Triadimefon"
263352,122612638,160008512,159543273,207579424,"TP0000823D04",740,0.477121254719662,2.61054874800213,3,"t","ASC0074569",7,13,2,"Folpet"
263353,122612974,160008528,159543289,207579440,"TP0000823D05",740,-0.522878745280338,12.5671321160043,5,"t","ASC0074570",6,6,2,"17alpha-Ethinylestradiol"
263356,122613981,160008576,159543337,207579488,"TP0000823D08",740,-0.522878745280338,68,5,"t","ASC0074571",7,5,1,"Mifepristone"
263357,122613995,160008592,159543353,207579504,"TP0000823D08",740,-2.52287874528034,7.83561643835615,1,"t","ASC0074571",7,20,3,"Mifepristone"
263362,122615710,160008672,159543433,207579584,"TP0000823E01",740,-0.522878745280338,43.6112777444511,5,"t","ASC0074568",8,6,2,"17beta-Estradiol"
263363,122616009,160008688,159543449,207579600,"TP0000823E02",740,-2.52287874528034,12.1775644871026,1,"t","ASC0074568",9,18,1,"17alpha-Estradiol"
263367,122617031,160008752,159543513,207579664,"TP0000823E05",740,0.477121254719662,9.55961331901181,3,"t","ASC0074570",8,14,3,"Propargite"
263371,122618446,160008816,159543577,207579728,"TP0000823E09",740,-0.522878745280338,99.0820424555364,5,"t","ASC0074572",8,6,2,"Testosterone propionate"
263373,122619117,160008848,159543609,207579760,"TP0000823E11",740,0.477121254719662,-1.4161220043573,3,"t","ASC0074573",8,12,1,"Fenthion"
263381,122621553,160008976,159543737,207579888,"TP0000823F06",740,-2.52287874528034,4.08163265306122,1,"t","ASC0074570",11,18,1,"Bisphenol A"
263382,122621835,160008992,159543753,207579904,"TP0000823F07",740,-1.52287874528034,27.6712328767123,3,"t","ASC0074571",10,12,1,"17beta-Estradiol"
263383,122622135,160009008,159543769,207579920,"TP0000823F08",740,1.47712125471966,-2.13698630136987,5,"t","ASC0074571",11,5,1,"Methomyl"
263384,122622149,160009024,159543785,207579936,"TP0000823F08",740,-0.522878745280338,-1.26027397260275,1,"t","ASC0074571",11,20,3,"Methomyl"
263387,122623228,160009072,159543833,207579984,"TP0000823F11",740,-0.522878745280338,0.108932461873638,1,"t","ASC0074573",10,19,2,"Metribuzin"
263391,122624643,160009136,159543897,207580048,"TP0000823G03",740,-1.52287874528034,-2.39744272775705,3,"t","ASC0074569",12,12,1,"Estrone"
263392,122624925,160009152,159543913,207580064,"TP0000823G04",740,-0.522878745280338,66.9685668620138,5,"t","ASC0074569",13,5,1,"Mifepristone"
263393,122624939,160009168,159543929,207580080,"TP0000823G04",740,-2.52287874528034,7.51198721363879,1,"t","ASC0074569",13,20,3,"Mifepristone"
263394,122625221,160009184,159543945,207580096,"TP0000823G05",740,-1.52287874528034,-7.08915145005371,3,"t","ASC0074570",12,14,3,"Ethylparaben"
263412,122630909,160009472,159544233,207580384,"TP0000823H09",740,-1.52287874528034,-1.0900745840505,3,"t","ASC0074572",14,14,3,"Fulvestrant"
263441,122640220,160009936,159544697,207580848,"TP0000824C11",740,-0.522878745280338,0.962082625919632,1,"t","ASC0074579",4,19,2,"Cypermethrin"
263454,122644533,160010144,159544905,207581056,"TP0000824D11",740,0.477121254719662,-4.13129598189022,3,"t","ASC0074579",6,12,1,"Norflurazon"
263464,122647677,160010304,159545065,207581216,"TP0000824E08",740,-0.522878745280338,82.8054298642534,5,"t","ASC0074577",9,5,1,"Norethindrone"
263465,122647691,160010320,159545081,207581232,"TP0000824E08",740,-2.52287874528034,30.8823529411765,1,"t","ASC0074577",9,20,3,"Norethindrone"
263477,122651596,160010512,159545273,207581424,"TP0000824F07",740,-0.522878745280338,3.50678733031673,1,"t","ASC0074577",10,19,2,"Metolachlor"
263478,122651950,160010528,159545289,207581440,"TP0000824F08",740,0.477121254719662,0.339366515837104,3,"t","ASC0074577",11,13,2,"Chlorpyrifos-methyl"
263489,122655465,160010704,159545465,207581616,"TP0000824G06",740,-2.52287874528034,34.6330275229358,1,"t","ASC0074576",13,18,1,"Norethindrone"
263503,122659721,160010928,159545689,207581840,"TP0000824H06",740,1.47712125471966,-0.688073394495413,5,"t","ASC0074576",15,7,3,"Carbofuran"
263868,121914954,159973297,159508058,207544209,"TP0000758B11",740,1,10.0893997445722,4,"t","ASC0071005",2,9,1,"Vinclozolin"
263876,121917480,159973425,159508186,207544337,"TP0000758C06",740,0,1.16959064327485,2,"t","ASC0071002",5,15,1,"4-Cumylphenol"
263880,121918592,159973489,159508250,207544401,"TP0000758C09",740,1,100,4,"t","ASC0071004",4,11,3,"Norethindrone"
263881,121918604,159973505,159508266,207544417,"TP0000758C09",740,2,99.155524278677,6,"t","ASC0071489",9,5,6,"Norethindrone"
263884,121920079,159973553,159508314,207544465,"TP0000758C12",740,2,65.2618135376756,6,"t","ASC0071005",5,4,2,"Diethylstilbestrol"
263890,121921916,159973649,159508410,207544561,"TP0000758D05",740,1.90308998699194,75.672514619883,6,"t","ASC0071002",6,5,3,"Hydroxyflutamide"
263891,121921945,159973665,159508426,207544577,"TP0000758D05",740,-0.0969100130080564,15.1301900070373,2,"t","ASC0071489",15,16,5,"Hydroxyflutamide"
263907,121926908,159973921,159508682,207544833,"TP0000758E05",740,1,-0.116959064327485,4,"t","ASC0071002",8,11,3,"Phenothrin"
263908,121927262,159973937,159508698,207544849,"TP0000758E06",740,2,11.578947368421,6,"t","ASC0071002",9,5,3,"Finasteride"
263917,121930070,159974081,159508842,207544993,"TP0000758E12",740,2,8.93997445721583,6,"t","ASC0071005",9,5,3,"Linuron"
263947,121939645,159974561,159509322,207545473,"TP0000758G12",740,2,-2.04342273307791,6,"t","ASC0071005",13,4,2,"Atrazine"
263954,121941853,159974673,159509434,207545585,"TP0000758H06",740,-0.221848749616356,0,2,"t","ASC0071002",15,16,2,"Fulvestrant"
263955,121941865,159974689,159509450,207545601,"TP0000758H06",740,0.778151250383644,2.35226620768789,4,"t","ASC0071484",14,10,5,"Fulvestrant"
263959,121943712,159974753,159509514,207545665,"TP0000758H10",740,2,109.144350097975,6,"t","ASC0071004",15,3,1,"Levonorgestrel"
263960,121943726,159974769,159509530,207545681,"TP0000758H10",740,0,104.180274330503,2,"t","ASC0071004",15,17,3,"Levonorgestrel"
263961,121943738,159974785,159509546,207545697,"TP0000758H10",740,1,120.935101186322,4,"t","ASC0071490",3,11,6,"Levonorgestrel"
263982,121951063,159975121,159509882,207546033,"TP0000759C04",740,1,81.6678152997932,4,"t","ASC0071007",5,10,2,"Testosterone propionate"
263983,121951075,159975137,159509898,207546049,"TP0000759C04",740,2,74,6,"t","ASC0071486",10,4,5,"Testosterone propionate"
263997,121955780,159975361,159510122,207546273,"TP0000759D04",740,1,-2.96347346657477,4,"t","ASC0071007",7,11,3,"4-Cumylphenol"
264001,121957213,159975425,159510186,207546337,"TP0000759D08",740,2,17.8899082568807,6,"t","ASC0071009",7,4,2,"Methoxychlor"
264006,121958696,159975505,159510266,207546417,"TP0000759D12",740,1,87.4320241691843,4,"t","ASC0071011",7,11,3,"Mifepristone"
264007,121958708,159975521,159510282,207546433,"TP0000759D12",740,2,117.216642754663,6,"t","ASC0071488",4,5,6,"Mifepristone"
264008,121959475,159975537,159510298,207546449,"TP0000759E01",740,0,100.810810810811,2,"t","ASC0071006",8,16,2,"Levonorgestrel"
264015,121961684,159975649,159510410,207546561,"TP0000759E07",740,0.903089986991944,40.4816513761468,4,"t","ASC0071009",8,11,3,"Hydroxyflutamide"
264031,121966788,159975905,159510666,207546817,"TP0000759F08",740,2,24.7706422018349,6,"t","ASC0071009",11,3,1,"Dicyclohexyl phthalate"
264032,121966802,159975921,159510682,207546833,"TP0000759F08",740,0,-2.29357798165138,2,"t","ASC0071009",11,17,3,"Dicyclohexyl phthalate"
264033,121967192,159975937,159510698,207546849,"TP0000759F09",740,1,14.1428571428571,4,"t","ASC0071486",2,11,3,"Estrone"
264034,121967204,159975953,159510714,207546865,"TP0000759F09",740,2,18.6224489795918,6,"t","ASC0072728",10,5,6,"Estrone"
264038,121969050,159976017,159510778,207546929,"TP0000759G01",740,0,-1.21621621621622,2,"t","ASC0071006",12,15,1,"Ethylparaben"
264045,121971295,159976129,159510890,207547041,"TP0000759G07",740,1,76.9495412844037,4,"t","ASC0071009",12,10,2,"17alpha-Estradiol"
264046,121971307,159976145,159510906,207547057,"TP0000759G07",740,2,75.920245398773,6,"t","ASC0071491",14,4,5,"17alpha-Estradiol"
264051,121973132,159976225,159510986,207547137,"TP0000759G11",740,1,9.00302114803625,4,"t","ASC0071011",12,11,3,"Vinclozolin"
264055,121974565,159976289,159511050,207547201,"TP0000759H03",740,2,12.749827705031,6,"t","ASC0071007",14,4,2,"Linuron"
264071,121979347,159976545,159511306,207547457,"TP0000760B03",740,0,0.663129973474802,2,"t","ASC0071013",2,16,2,"Diethylstilbestrol"
264093,121986396,159976897,159511658,207547809,"TP0000760C08",740,1,-2.93398533007335,4,"t","ASC0071015",5,9,1,"Genistein"
